ID,大学,調査時期,学年,年齢,性別,居場所1,居場所2,居場所3,居場所4,居場所5,居場所6,居場所7,居場所8,居場所9,居場所10,居場所11,居場所12,居場所13,居場所14,居場所15,居場所16,居場所17,居場所18,居場所19,居場所20,居場所21,居場所22,居場所23,SS1,SS2,SS3,SS4,SS5,SS6,SS7,SS8,SS9,SS10,SS11,SS12,SS13,SS14,SS15,SS16,SS17,SS18,SS19,SS20,SS21,SS22,SS23,SS24,SS25,SS26,SS27,SS28,SS29,SS30,SS31,SS32,SS33,SS34,SS35,友人1,友人2,友人3,友人4,友人5,友人6,友人7,友人8,友人9,友人10,友人11,友人12,友人13,友人14,友人15,友人16,友人17,友人18,友人19,友人20,友人21,友人22,友人23,友人24,友人25,友人26,友人27,友人28,友人29,友人30,友人31,友人32,友人33,SS14R,SS10R,SS23R,SS33R,社会的居場所,個人的居場所,ソーシャルスキル,感情統制を除くソーシャルスキル,傷つけられ回避,距離確保,礼儀,傷つけ回避,Z関係開始,Z解読,Z主張性,Z感情統制,Z関係維持,Z記号化,Z社会的居場所,Z個人的居場所,Zソーシャルスキル5下位尺度版,Z傷つけられ回避,Z距離確保,Z礼儀,Z傷つけ回避,友人との付き合い方
130,2,2,2,19,2,4,4,3,3,4,4,3,4,3,4,4,4,4,4,4,3,3,4,3,4,3,3,4,4,4,4,2,4,4,3,4,3,3,3,3,3,1,4,3,3,3,4,4,3,2,3,4,4,4,3,3,2,3,4,2,2,4,3,2,2,3,4,1,1,3,1,1,1,3,4,3,1,3,5,5,4,1,2,3,4,1,1,2,2,1,1,1,1,2,1,1,4,2,2,3,3.933333333,3,3.154761905,3.387096774,1.555555556,1.428571429,3.666666667,1.75,1.902118349,1.283162938,1.884480564,-0.209283944,-0.966748564,1.540101934,1.446201064,-0.148799094,1.979110755,-1.800303823,-1.400324499,-0.486976404,-2.42982995,5
131,2,2,1,19,1,4,4,3,3,3,3,2,3,2,4,2,4,4,2,2,2,2,2,2,3,3,3,2,4,3,3,2,3,2,2,4,4,4,1,4,2,3,2,3,3,3,4,2,4,3,3,3,3,2,3,3,3,3,4,2,4,4,4,2,2,2,3,2,4,5,3,2,2,4,3,2,4,3,5,5,4,4,3,3,5,1,1,3,1,2,1,3,2,2,3,1,2,1,2,1,3,2.375,2.761904762,2.967741935,2.444444444,2.428571429,4,2.125,0.978483623,0.582006047,0.218546859,-1.341319824,-0.411878407,1.540101934,-0.131300664,-1.178281199,0.925537342,-0.715334902,-0.249581019,0.104352087,-1.879766987,2
132,2,2,1,18,1,3,3,3,2,3,3,3,2,2,3,2,3,3,3,3,2,3,3,2,2,2,3,3,3,3,3,2,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,2,2,3,3,2,2,3,2,3,2,3,2,3,2,3,3,3,3,3,3,4,3,4,3,2,2,2,2,2,4,3,3,2,3,3,3,3,3,3,3,3,3,2,2,4,2,2,2,2,3,3,2.733333333,2.5,2.639880952,2.64516129,2.555555556,2.857142857,3.111111111,2.75,0.424302787,-0.352869808,0.496202476,0.168061349,-0.411878407,-0.176733009,-0.582015443,-0.972384778,0.115096255,-0.579713787,0.243594758,-1.47252389,-0.962995383,1
133,2,2,1,18,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,4,2,3,2,3,2,2,2,2,3,4,3,1,2,2,3,3,2,3,2,3,3,3,3,2,2,1,3,2,2,2,4,3,3,1,3,3,2,4,4,4,1,1,5,1,4,2,4,5,5,2,5,4,4,3,4,2,4,4,4,2,4,2,4,2,1,5,5,5,2,2,2,3,4,2.866666667,3.375,2.639880952,2.516129032,3.333333333,2.142857143,3.888888889,3.75,-0.314604993,-0.820307735,0.496202476,0.545406642,0.142991749,0.252475727,-0.356658054,0.468890169,-0.20908018,0.36963402,-0.57836487,-0.09275741,0.503839184,1
134,2,2,1,20,2,2,3,3,3,3,2,3,3,3,3,2,4,3,4,3,3,3,4,3,3,2,2,3,2,2,1,1,1,3,3,4,3,4,4,3,3,3,3,2,2,1,2,2,3,3,3,4,3,2,3,3,3,2,4,4,3,3,2,2,3,4,4,4,4,4,5,5,3,2,3,5,4,4,5,4,4,3,3,3,3,3,3,4,2,3,3,4,3,2,3,3,2,1,2,2,3,2.75,2.529761905,2.64516129,3.555555556,3.285714286,3.777777778,3.125,-0.684058884,0.81572501,-0.059108759,-1.341319824,0.697861905,0.252475727,-0.131300664,-0.560591936,0.115096255,0.64087625,0.736770535,-0.289866907,-0.41293242,1
135,2,2,1,18,2,3,3,4,3,2,2,3,3,2,3,4,4,2,2,2,3,3,2,3,2,3,3,2,4,3,3,1,2,2,3,3,4,4,2,3,2,2,2,2,4,3,3,3,4,2,4,2,2,2,2,3,2,2,4,3,3,2,4,2,3,2,5,3,2,3,2,5,5,3,3,3,4,4,4,5,3,3,3,5,4,3,3,4,2,3,3,3,4,2,5,3,3,1,1,2,2.6,3,2.589285714,2.741935484,3.777777778,2.571428571,4,2.875,0.793756678,-0.586588772,-0.336764376,-1.718665117,0.142991749,1.540101934,-0.807372833,-0.148799094,0.358228581,0.912118481,-0.085189093,0.104352087,-0.779641062,5
136,2,2,1,18,1,1,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,3,2,2,3,3,3,4,3,3,3,4,4,3,2,1,2,3,3,3,4,2,3,2,3,2,3,2,2,2,4,1,3,2,3,2,3,4,2,4,4,3,2,3,2,2,4,3,4,5,4,2,3,5,4,4,3,3,4,4,4,4,4,2,3,3,3,4,3,2,3,3,1,3,3,1.666666667,1.875,2.738095238,2.774193548,3.444444444,2.714285714,3.555555556,3.375,1.532664458,-0.586588772,-0.059108759,0.168061349,0.697861905,-0.605941745,-2.384874561,-2.001866883,0.43927269,0.505255135,0.079202833,-0.684085901,-0.046223778,1
137,2,2,1,18,2,4,4,3,4,3,3,3,3,2,4,4,4,4,3,4,2,2,4,3,4,2,2,3,4,3,4,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,4,3,3,2,3,4,2,2,2,2,3,3,3,2,3,3,3,3,2,2,2,2,5,3,4,3,4,4,4,4,5,4,5,4,4,4,3,5,3,2,5,2,4,3,2,2,2,3,3,2,2,3,3,3.666666667,2.375,2.913690476,2.903225806,2.888888889,2.857142857,4.111111111,3.375,0.978483623,-0.119150844,0.773858094,0.545406642,0.142991749,0.681684463,0.995486285,-1.178281199,0.763449125,-0.172850441,0.243594758,0.301461584,-0.046223778,5
138,2,2,1,19,2,3,3,3,3,3,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,4,3,3,4,2,2,2,2,3,3,2,2,2,3,3,2,3,2,3,2,3,2,3,3,2,2,3,2,2,2,3,2,2,3,3,5,3,2,4,3,4,3,2,5,4,3,4,4,3,3,4,4,4,4,3,3,4,3,4,4,2,2,3,2,4,3,3,2,2,2,2,3,2.466666667,2.125,2.523809524,2.451612903,3.444444444,2.714285714,3.555555556,3.5,0.054848897,-0.119150844,-0.614419994,0.545406642,-1.52161872,0.252475727,-1.032730223,-1.590074041,-0.371168397,0.505255135,0.079202833,-0.684085901,0.137130542,1
139,2,2,1,19,2,3,3,4,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,2,1,4,2,3,2,2,4,2,1,2,3,3,3,2,2,2,3,4,3,2,3,2,1,2,2,2,2,3,2,3,2,3,3,3,2,1,2,1,1,2,2,1,1,2,1,4,4,2,4,4,4,4,1,4,4,2,1,4,1,1,2,4,2,2,2,2,2,3,2,3,2.933333333,3,2.410714286,2.290322581,1.888888889,1.428571429,3,2.875,-0.684058884,-0.586588772,0.496202476,0.922751936,-0.411878407,-1.893567952,-0.243979359,-0.148799094,-0.77638894,-1.393440478,-1.400324499,-1.669633387,-0.779641062,2
140,2,2,1,18,2,3,3,4,3,3,3,2,3,2,3,4,3,4,3,3,2,4,3,4,4,2,2,3,2,2,3,3,3,4,3,3,3,3,2,4,3,4,2,1,3,3,2,2,3,3,2,4,3,2,3,2,4,3,1,2,3,4,4,2,1,3,4,1,2,3,2,1,3,2,3,4,2,5,5,4,3,5,3,5,4,2,3,5,1,3,3,2,2,5,3,3,1,2,3,2,3.2,2.75,2.633928571,2.709677419,2.444444444,2,4,3.375,0.424302787,1.049443974,-0.059108759,0.168061349,-0.411878407,-1.03515048,0.206735421,-0.560591936,0.277184473,-0.715334902,-0.742756796,0.104352087,-0.046223778,2
141,2,2,1,18,2,3,3,4,3,3,3,3,3,4,3,3,4,4,3,3,4,4,3,3,3,4,4,3,2,1,1,3,1,2,1,2,3,3,2,3,1,3,2,1,1,1,3,1,2,3,3,2,1,2,2,1,2,3,2,2,2,3,1,4,4,1,3,5,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,2,4,4,3,2,2,2,3,3.133333333,3.75,1.955357143,1.806451613,3.444444444,3.857142857,3.666666667,3.875,-1.792420555,-0.820307735,-1.169731229,0.168061349,-1.52161872,-1.893567952,0.094056726,1.086579432,-1.992050571,0.505255135,1.394338238,-0.486976404,0.687193505,1
142,2,2,1,19,2,3,3,4,3,3,3,4,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,3,4,3,3,2,3,3,3,4,4,4,3,3,2,4,3,2,4,3,3,4,4,3,4,3,3,2,3,2,2,3,3,2,4,4,4,4,2,3,4,1,1,4,1,4,3,3,1,4,3,5,4,4,2,2,3,4,4,3,2,5,2,2,1,1,4,4,1,2,1,1,1,1,3.4,4,2.764880952,3,2.444444444,1.571428571,3.777777778,3.25,0.609029732,0.81572501,0.496202476,-1.718665117,0.142991749,1.540101934,0.544771505,1.498372274,1.006581451,-0.715334902,-1.235932573,-0.289866907,-0.229578099,5
143,2,2,1,18,2,3,4,4,4,3,3,2,3,4,4,3,4,4,3,4,4,4,3,4,4,4,4,3,3,3,2,3,2,2,3,3,3,3,2,3,2,3,3,2,3,2,3,2,3,3,3,3,2,2,3,2,2,3,2,3,3,3,1,3,2,2,3,2,2,5,2,3,3,4,4,5,3,3,5,5,3,3,3,5,5,4,3,3,1,2,1,1,1,3,3,2,2,2,2,2,3.466666667,3.75,2.508928571,2.483870968,2.555555556,2,4.111111111,3.125,-0.499331939,-0.119150844,-0.059108759,-0.209283944,0.142991749,-0.176733009,0.6574502,1.086579432,-0.290124288,-0.579713787,-0.742756796,0.301461584,-0.41293242,2
144,2,2,1,18,2,2,2,3,3,3,2,2,2,3,1,2,2,2,2,3,3,3,2,3,2,3,3,2,2,2,3,3,1,3,3,2,3,3,2,2,2,3,3,2,2,1,2,2,3,3,3,3,2,2,3,1,2,2,2,2,4,3,1,4,3,2,3,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,3,4,4,2,3,4,3,5,4,4,4,2,2,2,1,2.133333333,2.875,2.19047619,2.193548387,3.777777778,3.285714286,3.777777778,3.625,-1.053512774,-0.119150844,-0.614419994,-0.586629237,-0.411878407,-1.464359216,-1.596123697,-0.354695515,-1.019521267,0.912118481,0.736770535,-0.289866907,0.320484863,4
145,2,2,1,18,2,4,4,3,4,4,3,3,4,4,4,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,2,4,4,3,3,3,2,2,2,2,3,3,2,2,3,3,2,2,3,2,3,3,2,3,3,3,2,3,2,5,3,3,5,2,1,5,1,2,2,4,4,5,4,4,5,5,4,5,3,4,5,3,2,4,2,3,2,2,3,3,4,3,3,2,3,3,3.733333333,3.125,2.776785714,2.709677419,2.888888889,2.142857143,4.444444444,3.875,0.793756678,-0.352869808,-0.336764376,0.545406642,0.142991749,0.681684463,1.108164979,0.057097327,0.277184473,-0.172850441,-0.57836487,0.892790075,0.687193505,5
146,2,2,1,18,1,4,4,3,4,4,4,3,3,3,4,4,4,4,4,4,3,3,3,3,4,4,4,4,3,2,2,4,2,2,3,3,4,1,2,4,3,3,3,2,2,2,3,2,3,2,1,3,1,2,2,2,1,2,4,3,1,3,3,4,3,4,4,3,2,4,3,2,2,4,4,4,4,4,5,4,4,5,4,4,4,4,3,4,1,4,4,3,3,4,4,3,2,4,4,4,3.866666667,3.25,2.824404762,2.483870968,3.222222222,3,4.111111111,3.875,-0.499331939,-0.586588772,0.218546859,2.432133109,0.142991749,0.252475727,1.333522369,0.262993748,-0.290124288,0.234012905,0.407986684,0.301461584,0.687193505,4
147,2,2,1,19,2,4,2,4,2,3,2,3,3,2,3,4,2,3,4,1,3,3,2,3,2,3,3,1,4,4,3,1,2,1,3,3,4,2,3,4,3,3,3,1,3,3,3,2,2,3,1,3,2,1,3,2,2,3,2,3,2,3,3,4,3,4,4,4,4,5,3,2,2,5,2,4,2,3,5,4,4,5,3,4,4,3,3,4,1,3,4,4,2,3,4,2,2,3,4,3,2.533333333,3,2.758928571,2.677419355,2.777777778,3.428571429,4,3.5,0.424302787,-0.352869808,-0.059108759,0.545406642,0.697861905,0.252475727,-0.920051528,-0.148799094,0.196140364,-0.308471556,0.901162461,0.104352087,0.137130542,4
148,2,2,1,18,2,3,2,3,2,2,2,2,2,3,4,4,4,4,4,3,3,4,4,4,4,4,3,3,4,1,1,3,1,4,2,3,3,3,4,3,2,4,4,1,2,1,4,4,3,2,3,4,1,2,3,1,4,3,4,2,3,4,1,4,1,5,4,1,1,5,1,1,1,2,1,2,3,2,5,3,5,1,4,2,5,1,1,3,1,1,1,1,4,2,2,2,1,2,2,2,3.133333333,3.25,2.535714286,2.548387097,2.111111111,1.142857143,3.888888889,2,-1.9771475,1.984319829,0.496202476,-0.209283944,-1.52161872,0.681684463,0.094056726,0.262993748,-0.128036071,-1.122198247,-1.72910835,-0.09275741,-2.063121308,2
149,2,2,1,19,2,3,3,4,3,3,2,3,3,4,3,4,3,4,4,3,3,4,3,3,3,3,3,2,3,2,2,3,2,3,3,2,3,3,3,2,2,3,2,2,2,2,3,2,3,4,2,2,2,2,2,2,2,3,3,3,2,3,2,5,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,3,4,5,4,2,5,2,4,4,2,4,4,2,4,2,2,3,3,3.066666667,3.375,2.544642857,2.419354839,3.444444444,3.714285714,4.111111111,4.25,-0.499331939,-0.119150844,-0.614419994,0.545406642,0.697861905,-0.605941745,-0.018621969,0.468890169,-0.452212506,0.505255135,1.229946313,0.301461584,1.237256468,4
150,2,2,1,18,2,3,3,3,3,3,3,2,3,3,3,3,4,4,4,4,3,3,4,3,4,3,3,3,3,2,2,3,1,1,1,4,4,3,1,2,1,4,1,2,2,1,1,1,3,2,2,1,2,1,3,1,2,1,4,2,2,2,3,2,4,3,3,2,4,5,5,5,5,5,5,5,5,5,4,4,3,4,5,5,5,4,2,5,1,3,3,4,5,1,5,5,1,2,3,3,3.4,2.875,2.151785714,1.870967742,4.333333333,3.285714286,4.333333333,3.75,-1.053512774,-1.75518359,-2.280353699,0.545406642,-1.52161872,0.681684463,0.544771505,-0.354695515,-1.829962353,1.590224057,0.736770535,0.695680578,0.503839184,4
151,2,2,1,18,2,2,2,2,1,2,3,3,2,3,1,2,2,2,1,2,3,3,2,3,3,3,3,3,2,1,2,3,3,1,2,3,3,2,1,3,3,4,3,2,3,1,3,3,3,3,2,3,1,2,3,2,2,3,2,3,2,3,2,4,3,2,4,3,2,4,3,4,3,4,4,4,4,3,4,4,4,4,3,4,4,2,3,4,2,4,3,2,4,4,4,2,1,3,3,3,2,2.875,2.494047619,2.322580645,3.333333333,3,3.777777778,3.375,-1.053512774,-0.586588772,0.496202476,0.922751936,-0.411878407,-0.605941745,-1.821481087,-0.354695515,-0.695344832,0.36963402,0.407986684,-0.289866907,-0.046223778,1
152,2,2,1,19,2,3,3,4,2,2,2,4,3,4,3,2,3,2,2,3,4,4,2,4,3,4,4,4,4,4,4,4,3,4,3,3,2,2,4,2,3,2,2,4,4,4,3,3,4,4,1,4,3,2,3,2,3,3,1,4,1,4,3,2,4,3,2,2,2,4,2,2,2,4,4,3,2,5,5,5,5,4,2,4,5,2,1,4,2,2,1,2,2,2,2,2,3,3,4,4,2.6,4,3.264880952,3.193548387,2.222222222,2.142857143,4.111111111,2.875,1.347937513,1.750600865,0.496202476,2.054787815,0.697861905,0.252475727,-0.807372833,1.498372274,1.492846103,-0.986577132,-0.57836487,0.301461584,-0.779641062,5
153,2,2,1,19,1,4,3,3,3,3,2,2,2,2,2,2,2,3,2,2,3,3,3,2,3,2,2,3,2,3,2,2,1,1,2,3,2,4,2,2,2,4,2,2,1,2,1,3,2,2,4,1,2,2,2,1,1,2,2,3,3,3,2,3,4,1,3,2,3,4,3,4,4,3,4,4,5,4,3,2,3,4,3,4,2,3,4,3,1,3,4,4,4,3,3,4,1,1,1,2,2.6,2.375,1.87797619,1.903225806,3.666666667,2.714285714,3.111111111,3.5,-0.868785829,-1.988902553,-0.614419994,-1.341319824,-1.52161872,-1.464359216,-0.807372833,-1.178281199,-1.748918245,0.776497365,0.079202833,-1.47252389,0.137130542,1
154,2,2,1,18,2,4,3,4,3,4,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,3,4,3,3,1,1,3,1,4,3,3,3,3,3,4,2,3,3,3,2,1,4,3,4,3,3,4,1,2,4,1,2,3,2,3,1,3,1,5,2,4,4,1,1,4,1,4,2,1,1,4,4,2,4,5,4,5,2,5,4,4,2,5,1,1,1,2,1,1,3,1,2,2,2,4,3.333333333,3.625,2.62202381,2.548387097,2.555555556,1,3.777777778,3.375,-1.792420555,1.516881901,0.773858094,0.545406642,0.142991749,-0.605941745,0.43209281,0.880683011,-0.128036071,-0.579713787,-1.893500276,-0.289866907,-0.046223778,2
155,2,2,1,18,2,3,3,3,3,3,3,3,3,2,3,2,3,2,2,3,2,3,3,2,2,3,3,3,2,2,2,2,2,4,2,2,4,4,2,2,2,4,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,2,2,2,4,4,2,2,4,4,5,5,4,4,4,4,4,4,4,4,4,2,2,2,2,4,2,2,4,1,1,2,2,2.733333333,2.625,2.104166667,2.129032258,3.111111111,2,3.777777778,3.5,-0.684058884,-0.820307735,-0.892075612,-0.963974531,-0.966748564,-1.03515048,-0.582015443,-0.766488357,-1.181609484,0.098391789,-0.742756796,-0.289866907,0.137130542,1
156,2,2,1,19,2,3,4,4,4,3,3,3,3,4,3,3,3,3,3,3,4,4,3,4,3,4,3,3,3,3,4,2,2,1,3,3,4,3,3,2,2,2,2,2,3,2,2,2,3,3,2,2,3,2,3,2,2,2,3,3,2,3,3,2,4,4,4,2,2,4,2,2,3,2,4,4,2,5,5,4,3,4,4,4,5,2,2,5,2,2,3,2,4,4,3,2,3,2,3,3,3.133333333,3.75,2.645833333,2.580645161,2.888888889,2.142857143,4.222222222,3.375,0.609029732,-0.586588772,-0.892075612,0.168061349,0.697861905,0.252475727,0.094056726,1.086579432,-0.046991962,-0.172850441,-0.57836487,0.498571081,-0.046223778,1
157,2,2,1,18,2,4,2,4,3,4,3,4,3,4,3,3,3,4,4,2,3,3,3,4,3,4,4,3,2,2,2,3,2,3,2,4,4,4,2,4,3,4,3,3,2,1,3,3,3,3,4,2,2,3,3,1,3,3,3,2,3,3,2,4,2,3,3,2,2,5,2,2,2,4,2,4,3,4,4,5,5,2,4,2,5,3,2,4,3,3,3,2,2,2,2,2,1,1,1,2,3.133333333,3.75,2.461309524,2.548387097,2.222222222,2.714285714,4.111111111,2.875,-1.053512774,0.114568119,1.329169329,-0.963974531,-0.411878407,-0.176733009,0.094056726,1.086579432,-0.128036071,-0.986577132,0.079202833,0.301461584,-0.779641062,2
158,2,2,1,19,2,2,2,3,2,2,2,2,2,3,2,2,2,2,1,2,3,3,2,3,2,2,2,2,3,2,3,3,3,2,2,3,4,4,2,4,3,2,2,2,4,2,3,2,3,4,2,3,3,2,3,2,2,3,2,3,2,4,3,4,5,2,5,5,4,5,5,5,4,3,4,5,4,5,5,5,5,5,5,5,5,5,3,5,2,4,3,5,3,4,5,5,3,1,3,3,1.933333333,2.625,2.782738095,2.774193548,3.888888889,3.714285714,5,4.75,0.424302787,0.114568119,0.218546859,0.168061349,0.697861905,0.252475727,-1.934159782,-0.766488357,0.43927269,1.047739596,1.229946313,1.87833756,1.970673751,3
159,2,2,1,18,2,2,2,4,2,2,3,4,2,4,2,3,4,3,3,2,4,4,2,4,3,2,4,2,2,1,1,3,1,1,1,2,3,2,3,2,2,4,3,2,1,1,4,1,2,4,2,3,1,1,3,1,2,2,1,3,3,1,2,5,2,1,5,1,1,5,1,1,5,1,5,5,5,5,5,5,4,4,3,4,5,2,5,5,5,3,3,3,3,3,3,1,1,3,3,2,2.466666667,3.75,2.05952381,1.870967742,3.444444444,2.142857143,4.555555556,3.375,-1.792420555,-0.586588772,-1.169731229,0.545406642,-0.411878407,-2.322776687,-1.032730223,1.086579432,-1.829962353,0.505255135,-0.57836487,1.089899572,-0.046223778,4
160,2,2,1,18,2,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,1,1,2,2,3,2,4,4,2,3,4,2,3,4,2,3,2,4,4,3,2,4,2,1,1,1,2,1,4,4,2,4,2,1,4,1,1,1,1,1,5,1,4,4,4,2,4,1,2,5,5,2,4,4,2,5,2,1,5,1,2,1,1,2,2,5,2,2,3,1,1,3.8,3.875,2.479166667,2.483870968,2.333333333,1.571428571,3.444444444,3,-1.238239719,-0.586588772,1.051513711,-0.963974531,-0.966748564,1.540101934,1.220843674,1.292475853,-0.290124288,-0.850956017,-1.235932573,-0.881195398,-0.596286741,2
161,2,2,1,19,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,2,1,3,3,3,3,2,3,4,3,2,1,1,2,3,3,2,3,2,3,1,3,1,2,3,3,2,2,2,2,2,4,2,3,2,2,4,2,3,2,4,2,5,3,4,5,4,3,4,4,4,4,2,2,4,2,2,2,2,2,3,2,2,1,2,2,3,3,3,2.258928571,2.193548387,2.222222222,2.285714286,3.888888889,3.25,-0.868785829,-0.586588772,-0.059108759,0.168061349,-2.076488876,-0.605941745,-0.131300664,-0.148799094,-1.019521267,-0.986577132,-0.413972945,-0.09275741,-0.229578099,2
162,2,2,1,18,2,3,4,3,2,4,3,3,2,3,4,4,4,4,3,4,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,4,3,2,2,3,2,3,3,3,3,3,2,3,3,2,3,3,3,3,2,3,2,3,3,4,3,3,4,4,4,3,4,5,4,4,4,4,3,4,4,4,4,4,3,4,4,5,5,4,3,4,3,3,4,3,4,4,3,2,3,3,3.333333333,3.125,2.892857143,2.935483871,3.888888889,3.714285714,3.777777778,3.875,0.978483623,0.582006047,0.773858094,0.545406642,0.142991749,-0.176733009,0.43209281,0.057097327,0.844493233,1.047739596,1.229946313,-0.289866907,0.687193505,4
163,2,2,1,18,1,4,3,3,4,3,3,2,2,3,3,3,3,3,3,4,2,2,3,2,3,4,4,3,3,3,2,2,2,1,3,2,3,3,2,4,2,3,3,3,3,3,2,3,2,2,3,2,2,3,2,2,2,2,3,2,2,2,3,3,2,2,2,2,2,4,4,3,3,2,2,3,3,2,4,3,3,2,3,2,3,2,3,2,4,2,3,3,3,2,2,2,2,2,2,3,3.133333333,2.75,2.43452381,2.419354839,2.666666667,2.714285714,2.888888889,2.25,0.054848897,-1.521464626,0.773858094,-0.209283944,-0.966748564,-0.176733009,0.094056726,-0.560591936,-0.452212506,-0.444092671,0.079202833,-1.866742884,-1.696412666,1
164,2,2,1,19,2,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,3,4,4,3,2,4,3,3,3,3,3,2,4,2,3,4,2,3,3,3,3,3,3,3,3,4,2,3,4,3,5,4,3,2,1,3,2,3,2,1,1,3,2,3,3,4,3,4,4,3,4,3,2,4,2,2,2,1,1,3,2,2,2,2,3,3,3.933333333,4,3.166666667,3.129032258,2,1.714285714,3.333333333,3.375,0.793756678,0.81572501,1.051513711,0.922751936,1.807602218,0.681684463,1.446201064,1.498372274,1.330757886,-1.257819363,-1.071540647,-1.078304895,-0.046223778,2
165,2,2,1,18,2,3,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,4,2,2,4,2,2,2,2,3,3,2,3,1,3,3,3,3,2,3,1,1,2,1,2,3,2,3,2,3,2,4,3,2,4,4,3,3,3,5,4,3,4,4,3,5,5,5,3,4,3,4,4,3,1,4,2,3,4,3,4,4,4,3,2,3,3,3,2.866666667,2.625,2.485119048,2.35483871,3.333333333,3.142857143,4,3.625,-1.053512774,0.114568119,-0.336764376,0.545406642,0.142991749,-0.605941745,-0.356658054,-0.766488357,-0.614300723,0.36963402,0.57237861,0.104352087,0.320484863,4
166,2,2,1,19,2,3,3,2,2,2,2,2,3,2,3,2,2,2,2,2,2,3,2,3,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,1,2,3,1,1,2,2,2,1,3,3,2,3,2,1,2,2,3,1,2,3,2,2,3,3,3,2,3,3,3,4,2,3,3,3,3,3,3,4,4,3,3,2,3,3,4,3,3,3,3,3,3,3,3,2,3,2,2,2,3,3,2.266666667,2.25,2.37797619,2.290322581,2.888888889,2.857142857,3.444444444,2.625,0.239575842,-0.119150844,-2.558009317,0.168061349,0.142991749,-0.605941745,-1.370766308,-1.38417762,-0.77638894,-0.172850441,0.243594758,-0.881195398,-1.146349704,1
301,3,3,2,20,2,4,4,4,4,4,3,4,3,4,4,3,4,3,4,4,2,4,3,4,4,2,4,3,4,3,3,2,3,3,2,2,4,3,3,4,3,3,4,3,2,3,3,4,4,4,3,4,3,2,4,4,2,4,4,4,1,4,4,4,2,1,4,4,2,3,2,3,3,4,1,5,2,5,5,5,5,5,5,5,5,4,1,5,1,4,1,1,1,1,4,1,2,2,2,4,3.6,3.5,3.154761905,3.290322581,1.888888889,2.571428571,4.666666667,3.375,1.163210568,1.283162938,1.884480564,0.168061349,1.252732061,0.252475727,0.88280759,0.67478659,1.735978429,-1.393440478,-0.085189093,1.287009069,-0.046223778,5
302,3,3,2,19,2,2,3,2,3,3,2,3,2,3,3,3,3,2,2,3,2,2,3,2,3,3,3,2,3,2,2,3,2,3,2,2,3,3,2,3,2,3,2,2,3,3,2,2,3,3,3,2,2,2,3,2,3,2,2,2,3,3,2,4,2,4,4,2,2,5,2,5,4,3,2,4,4,4,4,4,3,2,3,4,4,3,2,4,2,2,1,3,2,4,2,2,2,2,2,2,2.6,2.5,2.357142857,2.35483871,3.111111111,2,3.888888889,3.125,-0.314604993,-0.119150844,-0.614419994,-0.209283944,-0.966748564,-0.605941745,-0.807372833,-0.972384778,-0.614300723,0.098391789,-0.742756796,-0.09275741,-0.41293242,1
303,3,3,2,19,1,3,4,3,3,2,2,3,2,3,4,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,3,2,3,3,2,2,2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,4,3,4,4,2,3,4,2,2,3,2,2,2,2,2,4,4,2,3,2,2,2,2.866666667,2.875,2.172619048,2.225806452,2.222222222,2,3.333333333,2.625,0.054848897,-1.054026699,-0.336764376,-0.586629237,-1.52161872,-1.464359216,-0.356658054,-0.354695515,-0.938477158,-0.986577132,-0.742756796,-1.078304895,-1.146349704,2
